article id,fp ratio,fp count,support,title,original keywords
fpsyg.2015.00971,0.8916518650088809,502,563,The linguistics of schizophrenia: thought disturbance as language pathology across positive symptoms,schizophrenia;language;thought;formal thought disorder;hallucinations;delusions;self-disturbance
fpsyg.2014.01233,0.8916349809885932,469,526,Pooling the ground: understanding and coordination in collective sense making,dialog;common ground;perspective-taking;coordination dynamics;language
fpsyg.2015.00547,0.8904347826086957,512,575,Meal replacement and functional connectivity in the brain network for appetite: connecting the dots,meal replacement;appetite;fMRI;obesity;eating behavior
fpsyg.2012.00457,0.8904109589041096,520,584,Reading the World through the Skin and Ears: A New Perspective on Sensory Substitution,sensory substitution;perception;plasticity;reading;dual-route models
fpsyg.2013.00766,0.8894645941278065,515,579,"Learning autonomy in two or three steps: linking open-ended development, authority, and agency to motivation",motivation;agency;autonomy;open-ended development;co-creation;authority;complexity;lateralization
fpsyg.2013.00929,0.8875638841567292,521,587,Working with(out) a net: improvisational theater and enhanced well-being,improv;theater;mindfulness;positive psychology;person-centered therapy;well-being;embodiment;enaction
fpsyg.2013.00107,0.8872987477638641,496,559,An Island of Stability: Art Images and Natural Scenes but Not Natural Faces Show Consistent Esthetic Response in Alzheimer s-Related Dementia,Alzheimers disease;dementia;face perception;esthetics;natural scenes;esthetic stability;art perception;memory
fpsyg.2015.01021,0.8865248226950354,500,564,Embodied cognitive flexibility and neuroplasticity following Quadrato Motor Training,Quadrato Motor Training;creativity;cerebellum;MRI;embodiment
fpsyg.2014.00255,0.8865248226950354,500,564,Was it a vision or a waking dream?,consciousness;REM sleep;dreaming;hallucinogens;posterior cingulate cortex;default mode network
fpsyg.2014.01126,0.8864774624373957,531,599,Hypnoanalgesia and the study of pain experience: from Cajal to modern neuroscience,hypnosis;hypnotic suggestion;analgesia;Santiago Ramn y Cajal;cognitive neuroscience;consciousness;history
fpsyg.2013.00625,0.885036496350365,485,548,Consciousness in humans and non-human animals: recent advances and future directions,consciousness;animals;human cognition;theoretical neuroscience;biotechnology;neuroimaging
fpsyg.2013.00050,0.8840336134453781,526,595,The Body of Evidence: What Can Neuroscience Tell Us about Embodied Semantics?,embodiment;semantics;neuroimaging;fMRI;EEG/MEG;TMS
fpsyg.2016.00592,0.8833652007648184,462,523,Evidence for Trait Related Theory of Mind Impairment in First Episode Psychosis Patients and Its Relationship with Processing Speed: A 3 Year Follow-up Study,first episode psychosis;theory of mind;processing speed;clinical symptoms;schizophrenia
fpsyg.2015.00539,0.8822495606326889,502,569,Extending decision making competence to special populations: a pilot study of persons on the autism spectrum,decision making;persons on the autism spectrum;risk taking;perception of social norms;framing effects
fpsyg.2014.01401,0.8816029143897997,484,549,"Cognitive control, cognitive reserve, and memory in the aging bilingual brain",aging;bilingualism;brain reserve;cognitive reserve;memory;neuroimaging
fpsyg.2014.00223,0.8807495741056218,517,587,"Consciousness: a neural capacity for objectivity, especially pronounced in humans",consciousness;human evolution;vulnerability;intelligence;conscience;esthetic experience;tool making;mindfulness
fpsyg.2013.00464,0.8802083333333334,507,576,A vocal basis for the affective character of musical mode in melody,music;emotion;voice;mode;interval-size
fpsyg.2013.00058,0.8781818181818182,483,550,Embodied Cognition is Not What you Think it is,embodied cognition;dynamical systems;replacement hypothesis;robotics;outfielder problem;A-not-B error;language
fpsyg.2015.00584,0.8758620689655172,508,580,Definitely maybe: can unconscious processes perform the same functions as conscious processes?,consciousness;social psychology;cognitive psychology;visual perception;continuous flash suppression
fpsyg.2016.00137,0.8758503401360545,515,588,Insightful Imagery is Related to Working Memory Updating,creativity;insight;imagery;working memory;n-back
fpsyg.2014.00996,0.8745874587458746,530,606,Emotion and aging: evidence from brain and behavior,emotional aging;brain-behavior links;cognitionemotion interactions;age-of-face effects;emotion regulation
fpsyg.2014.00746,0.8738574040219378,478,547,Phonological working memory and reading in students with dyslexia,working memory;dyslexia;language;reading;comprehension
fpsyg.2015.00573,0.8734835355285961,504,577,Follow the heart or the head? The interactive influence model of emotion and cognition,emotion;reason;dual-process;decision making;emotion regulation
fpsyg.2011.00006,0.8727598566308243,487,558,What does Neural Plasticity Tell us about Role of Primary Visual Cortex (V1) in Visual Awareness?,visual awareness;plasticity;V1;blindsight;transcranial magnetic stimulation;consciousness;extrastriate
fpsyg.2013.00605,0.8715753424657534,509,584,Internet use and decision making in community-based older adults,internet;decision making;older adults;aging;cohort study
fpsyg.2015.00025,0.8713355048859935,535,614,The measurement of consciousness: assuming completeness of first-person report significantly restricts scope and reliability of theory-discrimination,measurement;correlates;consciousness;causal closure;first-person report
fpsyg.2016.00893,0.8710247349823321,493,566,Comparison of Athletes Proneness to Depressive Symptoms in Individual and Team Sports: Research on Psychological Mediators in Junior Elite Athletes,depression;junior elite athletes;team sports;individual sports;attribution
fpsyg.2015.00929,0.8704581358609794,551,633,What do we think we are doing: principles of coupled self-regulation in human-robot interaction (HRI),human-robot interaction (HRI);embodied cognition;self-regulation;goal pursuit;teamwork
fpsyg.2014.01265,0.8700854700854701,509,585,Do intentions for action penetrate visual experience?,cognitive penetration of perception;two visual systems hypothesis;intention;consciousness;motor control
fpsyg.2013.00548,0.8693379790940766,499,574,Psychotherapy and brain plasticity,plasticity;psychotherapy;functional magnetic resonance imaging;multivoxel pattern analysis;emotion;consciousness
fpsyg.2013.00391,0.8676470588235294,472,544,Deficient biological motion perception in schizophrenia: results from a motion noise paradigm,biological motion perception;visual motion perception;bottom-up process;social cognition;schizophrenia
fpsyg.2011.00207,0.866779089376054,514,593,"Unable to Conform, Unwilling to Rebel? Youth, Culture, and Motivation in Globalizing Japan",globalization;youth;motivation;marginalization;post-industrialization;Japan;NEET;hikikomori
fpsyg.2015.00046,0.8651079136690647,481,556,Category learning in a dynamic world,dynamic systems;categorization;context;learning;cognitive development
fpsyg.2015.01548,0.863013698630137,504,584,Just let them play? Deliberate preparation as the most appropriate foundation for lifelong physical activity,physical activity;movement preparation;children;physical literacy;motor skills
fpsyg.2013.00200,0.862453531598513,464,538,Global Workspace Dynamics: Cortical Binding and Propagation Enables Conscious Contents,consciousness;awareness;attention;voluntary control;global workspace theory;cortex;theoretical biology;brain dynamics
fpsyg.2011.00279,0.8618181818181818,474,550,Positive Affect Versus Reward: Emotional and Motivational Influences on Cognitive Control,emotion;motivation;cognitive control;reward;dopamine
fpsyg.2015.01686,0.8606271777003485,494,574,"Event-related potentials (ERPs) and hemodynamic (functional near-infrared spectroscopy, fNIRS) as measures of schizophrenia deficits in emotional behavior",schizophrenia;NIRS;emotion;ERPs;integration
fpsyg.2014.00916,0.8581436077057794,490,571,Near-infrared spectroscopy: recent advances in infant speech perception and language acquisition research,language learning;language developmental;speech perception;brain specialization for language;near-infrared spectroscopy;developmental cognitive neuroscience
fpsyg.2012.00063,0.8563432835820896,459,536,"Consciousness and the Prefrontal Parietal Network: Insights from Attention, Working Memory, and Chunking",consciousness;prefrontal cortex;parietal cortex;attention;working memory;chunking;theory
fpsyg.2013.00214,0.8528428093645485,510,598,The embodied mind extended: using words as social tools,embodied cognition;extended cognition;tool-use;words as tools;language comprehension;social cognition;body schema;incorporation
fpsyg.2014.00790,0.851027397260274,497,584,"Thrills, chills, frissons, and skin orgasms: toward an integrative model of transcendent psychophysiological experiences in music",chills;frissons;emotion;music;review
fpsyg.2015.01394,0.8509532062391681,491,577,"Associations between speech understanding and auditory and visual tests of verbal working memory: effects of linguistic complexity, task, age, and hearing loss",hearing loss;speech understanding;aging;reading working memory;listening working memory;speech-in-noise
fpsyg.2011.00246,0.8509212730318257,508,597,There is no Such Thing as Attention,attention;Bayes;reification
fpsyg.2015.01939,0.8492647058823529,462,544,Investigating the Improvement of Decoding Abilities and Working Memory in Children with Incremental or Entity Personal Conceptions of Intelligence: Two Case Reports,personal conceptions of intelligence;working memory;learning disabilities;dyslexia;intervention program;children;case report
fpsyg.2012.00054,0.8485370051635112,493,581,Linguistically Modulated Perception and Cognition: The Label-Feedback Hypothesis,language and thought;perception;categorization;labels;top-down effects;linguistic relativity;Whorf
fpsyg.2012.00117,0.8464491362763915,441,521,Primum Non Nocere: An Evolutionary Analysis of Whether Antidepressants Do More Harm than Good,antidepressant medications;depression;mortality;placebo;rebound;risks;safety;side effects
fpsyg.2015.00207,0.8454861111111112,487,576, Wesley says : a children s response inhibition playground training game yields preliminary evidence of transfer effects,response inhibition training;transfer effects;go/no-go task;Stroop colorword interference task;children
fpsyg.2013.00732,0.8452579034941764,508,601,The Iowa Gambling Task in depression what have we learned about sub-optimal decision-making strategies?,decision-making;depression;anhedonia;habenula;vmPFC;outcome
fpsyg.2013.00590,0.8439716312056738,476,564,The inevitable contrast: Conscious vs. unconscious processes in action control,action;consciousness;unconscious processing;voluntary action;perception-and-action
fpsyg.2016.00809,0.8403041825095057,442,526,Characterization of the Fiber Connectivity Profile of the Cerebral Cortex in Schizotypal Personality Disorder: A Pilot Study,schizotypal personality disorder;schizophrenia;diffusion tensor imaging;tractography;brain cortex
fpsyg.2015.01009,0.8393162393162393,491,585,Editorial: Learning a non-native language in a naturalistic environment: insights from behavioral and neuroimaging research,bilingualism;second language acquisition;immersion
fpsyg.2015.01060,0.8387096774193549,468,558,A longitudinal study of higher-order thinking skills: working memory and fluid reasoning in childhood enhance complex problem solving in adolescence,cognitive development;complex problem solving;problem solving;working memory;fluid reasoning
fpsyg.2013.00283,0.8347826086956521,480,575,Distraction and Mind-Wandering Under Load,attention;distractor interference;irrelevant distraction;mind-wandering;perceptual load;task-unrelated thought
fpsyg.2015.01973,0.8315412186379928,464,558,A Biofunctional Perspective on Learning Environments,biofunctional understanding;learning environments;learning sciences;principles of learning;embodied cognition
fpsyg.2015.00259,0.8293577981651377,452,545,Events and children s sense of time: a perspective on the origins of everyday time-keeping,sense of time;time-keeping;temporal organization;event knowledge;events;time perception;event perception;children
fpsyg.2013.00746,0.8293515358361775,486,586,"Why are dreams interesting for philosophers? The example of minimal phenomenal selfhood, plus an agenda for future research1",consciousness;self-consciousness;minimal phenomenal selfhood;full-body illusions;out-of-body experiences;bodiless dreams;first-person perspective;mind wandering
fpsyg.2013.00384,0.8238255033557047,491,596,"Social support, depression, and heart disease: a ten year literature review",depression;cardiac disease;social support;marital status;social relationship
fpsyg.2013.01010,0.823076923076923,428,520,Cognitive training with casual video games: points to consider,attention;working memory;reasoning;fluid intelligence;video games;cognitive training;casual games;transfer of training
fpsyg.2014.00723,0.8221070811744386,476,579,Are there really autonomous unconscious goals that drive behavior? An event-control approach to goals and actions,consciousness;unconscious;goals;event-control;control hierarchy;actions
fpsyg.2015.00054,0.8191681735985533,453,553,Synesthesia and release phenomena in sensory and motor grounding. Cases of disinhibited embodiment?,synesthesia;embodiment;embodied cognition;grounding;perception-cognition interface;motor release;alien hand sign;anarchic hand syndrome
fpsyg.2013.00304,0.8173258003766478,434,531,Conscious Experience and Episodic Memory: Hippocampus at the Crossroads,consciousness;default-mode network;emotional feelings;episodic memory;hallucinations;mental imagery;schizophrenia; oscillations
fpsyg.2014.00379,0.8166969147005445,450,551,The impact of multisensory integration deficits on speech perception in children with autism spectrum disorders,autism spectrum disorders (ASD);autism;multisensory integration;audiovisual;audiovisual processing;developmental disabilities;sensory perception;speech perception
fpsyg.2013.00285,0.8164665523156089,476,583,A Dynamical Systems Account of Sensorimotor Contingencies,embodied cognition;sensorimotor contingencies;dynamical systems;sensorimotor approach to perception;minimal cognition
fpsyg.2015.00852,0.8157453936348409,487,597,"What exactly is Universal Grammar, and has anyone seen it?",Universal Grammar;language universals;poverty of the stimulus;convergence;individual differences;language acquisition;construction grammar;linguistic nativism
fpsyg.2015.01706,0.8125,455,560,How peer-review constrains cognition: on the frontline in the knowledge sector,peer-review;distributed language;distributed cognition;languaging;ecological psychology;embodied cognition;representation;epistemology
fpsyg.2015.00856,0.8110516934046346,455,561,Neural correlates of visualizations of concrete and abstract words in preschool children: a developmental embodied approach,embodied cognition;preschool children;word processing;ERPs;visual mental imagery;visualization
fpsyg.2014.00805,0.8104347826086956,466,575,Considerations in the assessment of heart rate variability in biobehavioral research,heart rate variability;autonomic nervous system;parasympathetic nervous system;psychophysiology;respiration;emotion
fpsyg.2016.00188,0.8102189781021898,444,548,Difficult Decisions: A Qualitative Exploration of the Statistical Decision Making Process from the Perspectives of Psychology Students and Academics,statistics;research methods;decision making;selection skills;StatHand;decision tree;graphic organizer;teaching and learning
fpsyg.2014.00189,0.8100172711571675,469,579,"Predictive codes of interoception, emotion, and the self",interoception;emotion;selfhood;predictive coding;anterior insular cortex
fpsyg.2014.00834,0.809931506849315,473,584,Embodied niche construction in the hominin lineage: semiotic structure and sustained attention in human embodied cognition,embodied cognition;niche construction;hominin adaptation;co-evolution;iconic narrative;semiotics;bipedalism
fpsyg.2014.01020,0.8084358523725835,460,569,Is threat the only modulator of attentional selectivity? Redefining the Easterbrook hypothesis,attention;short-term memory;emotion;arousal;Easterbrook hypothesis
fpsyg.2014.00758,0.8064516129032258,425,527,Individual differences in resting heart rate variability and cognitive control in posttraumatic stress disorder,cognitive control;individual differences;heart rate variability;posttraumatic stress disorder
fpsyg.2014.01133,0.8054545454545454,443,550,Virtual reality and consciousness inference in dreaming,sleep;consciousness;virtual reality;prediction;free energy;rapid eye movements;pontine-geniculate-occipital waves;neuromodulation
fpsyg.2015.00458,0.8047016274864376,445,553,Multisensory and sensorimotor interactions in speech perception,audiovisual;cognitive disorders;learning;McGurk effect;multisensory;sensorimotor;somatosensory;speech perception
fpsyg.2015.01732,0.8013245033112583,484,604,Motivational Interviewing in Childhood Obesity Treatment,motivational interviewing;childhood;obesity;review;children;overweight;pediatric obesity
fpsyg.2016.00481,0.801094890510949,439,548,"The Enactive Approach to Architectural Experience: A Neurophysiological Perspective on Embodiment, Motivation, and Affordances",enactive approach;architectural experience;embodiment;body schema;emotion;motivation;affordances;virtual reality
fpsyg.2014.00071,0.8010849909584087,443,553,Lifespan development of attentiveness in domestic dogs: drawing parallels with humans,attention;lifespan;development;aging;attentional control;learning;clicker training;dog
fpsyg.2016.00858,0.8003565062388592,449,561,Abnormal Default System Functioning in Depression: Implications for Emotion Regulation,depression;default system;emotion regulation;self;psychodynamic;psychotherapy;neuroimaging
fpsyg.2015.00083,0.7988929889298892,433,542,The coherent and fluent mind: how unified consciousness is constructed from cross-modal inputs via integrated processing experiences,consciousness;coherence;fluency;subjective experience;cross-modal perception
fpsyg.2015.01717,0.7977941176470589,434,544,The Role of Environmental Factors on Sleep Patterns and School Performance in Adolescents,sleep;adolescent;learning;stimulants;sleep deprivation
fpsyg.2016.00146,0.7977099236641222,418,524,Bang Your Head: Using Heavy Metal Music to Promote Scientific Thinking in the Classroom,scientific thinking;teaching resources;heavy metal;music;introductory psychology
fpsyg.2014.01520,0.7958833619210978,464,583,Creativity and aesthetic evaluation. Two proposals to improve the model of aesthetic dis/fluency,perception;aesthetic pleasure;dis/fluency;feelings of knowing;mood
fpsyg.2013.00483,0.7956777996070727,405,509,Breath holding duration as a measure of distress tolerance: examining its relation to measures of executive control,distress tolerance;breath holding;executive functions;self-regulation;emotion regulation
fpsyg.2015.01242,0.7952468007312614,435,547,Low-stress and high-stress singing have contrasting effects on glucocorticoid response,music;singing;stress;glucocorticoids;cortisol;performance science
fpsyg.2015.02034,0.7944444444444444,429,540,Age-Related Differences and Cognitive Correlates of Self-Reported and Direct Navigation Performance: The Effect of Real and Virtual Test Conditions Manipulation,aging;spatial learning;direct and self-reported navigation performance;real and virtual tests
fpsyg.2016.00412,0.7923211169284468,454,573,What Are Shared Emotions (for)?,shared emotions;minimalism;joint action;development;phenomenology;coordination;cooperation
fpsyg.2014.00100,0.789279112754159,427,541,Intersubjectivity in schizophrenia: life story analysis of three cases,schizophrenia;phenomenology;hermeneutic;intersubjectivity;life stories;clinical psychology
fpsyg.2014.00550,0.7889087656529516,441,559,Executive functioning and reading achievement in school: a study of Brazilian children assessed by their teachers as poor readers ,executive function;reading;working memory;cognitive flexibility;selective attention;inhibition;poverty;learning difficulties
fpsyg.2014.00812,0.7885304659498208,440,558,The development of sensorimotor influences in the audiovisual speech domain: some critical questions,speech perception;speech production;sensorimotor systems;infants;children
fpsyg.2013.00930,0.7876254180602007,471,598,Multiple sources of conscious odor integration and propagation in olfactory cortex,consciousness;olfaction;global workspace;theoretical neuroscience
fpsyg.2014.00820,0.7841105354058722,454,579,The cortical microstructural basis of lateralized cognition: a review,minicolumn;cytoarchitecture;lateralization;asymmetry;face-processing;language;schizophrenia;autism
fpsyg.2014.01152,0.7821612349914236,456,583,Objectivity of human consciousness is a product of tool usage,consciousness;goal-directedness;object;play;tool
fpsyg.2011.00019,0.7817531305903399,437,559,The Nature of Consciousness in the Visually Deprived Brain,vision;blindness;consciousness;qualia;cross-modal plasticity;supramodality;rewiring
fpsyg.2013.00089,0.7807971014492754,431,552,Effects of PPP1R1B (DARPP-32) Polymorphism on Feedback-Related Brain Potentials Across the Life Span,PPP1R1B (DARPP-32);dopamine;reward;reinforcement learning;child development;aging
fpsyg.2012.00436,0.7801418439716312,440,564,A Review of Intentional and Cognitive Control in Autism,autism;cognitive control;intentions;actions;behavioral rigidity;open and closed systems
fpsyg.2016.00294,0.7797513321492007,439,563,Psychosis and the Control of Lucid Dreaming,psychosis;schizophrenia;bipolar disorder;lucid dreams;dreaming
fpsyg.2014.00237,0.7775768535262206,430,553,Structural qualia: a solution to the hard problem of consciousness,philosophy of mind;qualia;consciousness;the hard problem;structuralism
fpsyg.2016.01053,0.7746741154562383,416,537,"Cognitive, Emotional, and Psychosocial Functioning of Girls Treated with Pharmacological Puberty Blockage for Idiopathic Central Precocious Puberty",central precocious puberty;gonadotropin releasing hormone analog;cognitive function;emotion regulation;psychosocial function;heart rate variability;puberty
fpsyg.2016.00745,0.7743055555555556,446,576,Monitoring Alpha Oscillations and Pupil Dilation across a Performance-Intensity Function,alpha power;pupil dilation;listening effort;listening in noise;speech perception;perceived effort;mental exertion
fpsyg.2016.00707,0.7709790209790209,441,572,A Two-Factor Model Better Explains Heterogeneity in Negative Symptoms: Evidence from the Positive and Negative Syndrome Scale,schizophrenia;psychosis;negative symptoms;subdomain;expressive deficits;experiential deficit
fpsyg.2015.00236,0.768141592920354,434,565,Embodied and exbodied mind in clinical psychology. A proposal for a psycho-social interpretation of mental disorders,embodiment;exbodiment;body;mind;clinical psychology
fpsyg.2013.00508,0.7669902912621359,395,515,Changes in the representation of space and time while listening to music,space;time;music;altered states of consciousness;absorption;embodiment
fpsyg.2012.00289,0.7651006711409396,456,596,Perceiving One s Own Limb Movements with Conflicting Sensory Feedback: The Role of Mode of Movement Control and Age,aging;visuomotor transformation;tool use;perception;action control;active and passive movement control;proprioception;vision
fpsyg.2014.00001,0.7644151565074135,464,607,Quality-space theory in olfaction,quality-space theory;quality-space;olfaction;mental qualities;phenomenology;perceptual qualities;consciousness
fpsyg.2014.00950,0.7638190954773869,456,597,Cardiac autonomic imbalance by social stress in rodents: understanding putative biomarkers,social defeat;corticotropin releasing factor;neuropeptide Y;inflammation;post traumatic stress disorder;anxiety;depression;heart rate variability
fpsyg.2013.00596,0.762987012987013,470,616,What does music express? Basic emotions and beyond,music;emotion;expression;communication;categories;dimensions
fpsyg.2016.00979,0.7599309153713298,440,579,Unraveling Executive Functioning in Dual Diagnosis,executive functioning;dual-diagnosis;comorbidity;substance use disorder;alcohol use disorder;addiction;schizophrenia;bipolar
fpsyg.2015.00354,0.7566607460035524,426,563,Cumulative biomedical risk and social cognition in the second year of life: prediction and moderation by responsive parenting,social cognition;biomedical risk;parenting;maternal responsivity;risk-resilience
fpsyg.2014.00587,0.7537688442211056,450,597,The perceptual significance of high-frequency energy in the human voice,speech perception;acoustics;singing;voice;high-frequency
fpsyg.2015.00999,0.752542372881356,444,590, Aging and the number sense: preserved basic non-symbolic numerical processing and enhanced basic symbolic processing,aging;numerical cognition;number sense;approximate number system;exact number system;non-symbolic numerical processing;symbolic numerical processing;quantity discrimination
fpsyg.2013.00514,0.7490636704119851,400,534,What I make up when I wake up: anti-experience views and narrative fabrication of dreams,dreaming;fabrication;skepticism;philosophy;epistemology;memory
fpsyg.2015.00938,0.7486725663716814,423,565,Comprehension and computation in Bayesian problem solving,Bayesian reasoning;mathematical problem solving;text comprehension;set-subset reasoning;numeracy;individual differences
fpsyg.2016.00009,0.7482517482517482,428,572,Commentary: Cognitive reflection vs. calculation in decision making,numeracy;Cognitive Reflection Test;biases;individual differences;dual-process theory
fpsyg.2015.00664,0.7473498233215548,423,566,Metaphor in psychosis: on the possible convergence of Lacanian theory and neuro-scientific research,schizophrenia;psychoanalysis;right hemisphere;psychosis;symbolization;metaphor;concretism;Lacan
fpsyg.2013.00415,0.7455197132616488,416,558,Goal Commitments and the content of thoughts and dreams: basic principles,mind-wandering;goals;dreams;default-mode network;planning;creativity;memory;rumination
fpsyg.2015.01095,0.7451669595782073,424,569,Mild cognitive impairment and fMRI studies of brain functional connectivity: the state of the art,mild cognitive impairment;fMRI;connectivity;statistical analysis;review
fpsyg.2016.00661,0.7431506849315068,434,584,Editorial: Bridging Reading Aloud and Speech Production,reading aloud;speech production;phonological encoding;lexical access;planning;bilingualism;ERPs;eye-tracking
fpsyg.2013.00999,0.7430555555555556,428,576,Is vision in schizophrenia characterized by a generalized reduction?,schizophrenia;vision;sensitivity;VEPs;magnocellular
fpsyg.2015.00232,0.7414721723518851,413,557,The activity view of inner speech,inner speech;format view;activity view;consciousness;unsymbolized thinking;phonological representation;action prediction
fpsyg.2014.00874,0.736936936936937,409,555,We can work it out: an enactive look at cooperation,cooperation;development;autism;infancy;social interaction;participatory sense-making
fpsyg.2012.00279,0.736283185840708,416,565,"Synesthesia, Sensory-Motor Contingency, and Semantic Emulation: How Swimming Style-Color Synesthesia Challenges the Traditional View of Synesthesia",synesthesia;sensory-motor contingency;simulation;hyperbinding;emulative semantics;frames;embodied cognition;mirror neuron system
fpsyg.2015.01774,0.7361111111111112,424,576,High User Control in Game Design Elements Increases Compliance and In-game Performance in a Memory Training Game,game design;motivation;in-game performance;frequency of game play;n-back;tablets;user-control;home-based training
fpsyg.2015.00714,0.7333333333333333,418,570,10 years of BAWLing into affective and aesthetic processes in reading: what are the echoes?,Berlin Affective Word List (BAWL);valence decision task;lexical decision task;emotion;word recognition models;neurocognitive poetics;reading;aesthetics
fpsyg.2015.01688,0.7323943661971831,416,568,The role of psychological factors in the career of the independent dancer,motivation;mental skills;dancers;dancing;positive psychology
fpsyg.2014.00049,0.7250437828371279,414,571,In search for a standard of rationality,decision making;classical probability theory;quantum probability theory;rationality;conjunction fallacy
fpsyg.2014.01414,0.7219343696027634,418,579,Synesthesia: an introduction,synaesthesia/synesthesia;multisensory;sensory substitution;perception;mirror-touch;grapheme-color synaesthesia;lexical-gustatory synaesthesia;cross-modal correspondence
fpsyg.2015.01257,0.7218430034129693,423,586,"Global-local visual processing impacts risk taking behaviors, but only at first",global-local visual processing;Balloon Analogue Risk Task;decision making;risk taking behavior;theory of predictive and reactive control systems
fpsyg.2011.00073,0.720353982300885,407,565,Alpha Rhythms in Audition: Cognitive and Clinical Perspectives,auditory;alpha;tau;attention;speech;tinnitus;MEG;EEG
fpsyg.2013.00226,0.7192374350086655,415,577,How language production shapes language form and comprehension,language acquisition;motor control;language production;serial order;language comprehension;syntax;language typology;working memory
fpsyg.2013.00242,0.7169491525423729,423,590,A new perspective on the functioning of the brain and the mechanisms behind conscious processes,consciousness;quantum physics;stochastic electrodynamics;zero-point field;attractors
fpsyg.2011.00200,0.7132352941176471,388,544,Oxytocin Receptor (OXTR) Polymorphisms and Attachment in Human Infants,attachment;trust;development;oxytocin;polymorphisms
fpsyg.2011.00063,0.7130730050933786,420,589,Mind as Music,Brain;fMRI;language;music;consciousness
fpsyg.2016.00099,0.7125645438898451,414,581,The Take Control Course: Conceptual Rationale for the Development of a Transdiagnostic Group for Common Mental Health Problems,transdiagnostic;group intervention;anxiety;depression;primary care;control theory
"fpsyg.2014.00960
",0.7124542124542125,389,546,Reading performance is predicted by more than phonological processing,children;phonological awareness;rapid automatized naming (RAN);phonological memory;working memory;attention control;reading;word recognition
fpsyg.2012.00531,0.71160409556314,417,586,Memory as Social Glue: Close Interpersonal Relationships in Amnesic Patients,amnesia;memory;hippocampus;medial temporal lobe;friendship;social networks
fpsyg.2016.00680,0.7093690248565966,371,523,"Secondary School Students LLL Competencies, and Their Relation with Classroom Structure and Achievement",lifelong learning;self-regulated learning;motivation;classroom structure;achievement;achievement goal;secondary school
fpsyg.2013.00467,0.7093235831809872,388,547,Neural correlates of saccadic inhibition in healthy elderly and patients with amnestic mild cognitive impairment,mild cognitive impairment;Alzheimer's disease (AD);ageing;inhibition functions;anti-saccades;fMRI
fpsyg.2011.00340,0.708994708994709,402,567,Fast Mapping of Novel Word Forms Traced Neurophysiologically,brain;cortex;language;word;event-related potential;electroencephalography;lexical memory trace;fast mapping
fpsyg.2013.00547,0.7087033747779752,399,563,"Sex, symptom, and premorbid social functioning associated with perceptual organization dysfunction in schizophrenia",schizophrenia;visual perceptual organization;sex differences;premorbid social sexual functioning;disorganized symptoms
fpsyg.2014.00479,0.7078853046594982,395,558,Predicted causality in decision making: the role of culture,dynamic decision making;problem solving;predictability;motivation;time;predicted causality;cross-cultural
fpsyg.2015.02029,0.707105719237435,408,577,Children s Recall of Words Spoken in Their First and Second Language: Effects of Signal-to-Noise Ratio and Reverberation Time,children;speech perception;reverberation time;signal-to-noise ratio;second-language;classroom acoustics
fpsyg.2011.00086,0.7038391224862889,385,547,The Radical Plasticity Thesis: How the Brain Learns to be Conscious,consciousness;learning;subjective experience;neural networks;emotion
fpsyg.2015.01139,0.7026086956521739,404,575,On the particular vulnerability of face recognition to aging: a review of three hypotheses,face recognition;aging;contrast sensitivity;familiarity;context recollection
fpsyg.2016.00370,0.7018121911037891,426,607,Problematic Internet Users Show Impaired Inhibitory Control and Risk Taking with Losses: Evidence from Stop Signal and Mixed Gambles Tasks,problematic Internet use;inhibition response;risk taking with losses;cognitive control;reward processing
fpsyg.2014.00271,0.6974169741697417,378,542,The ARSQ 2.0 reveals age and personality effects on mind-wandering experiences,Amsterdam Resting-State Questionnaire (ARSQ);consciousness;mind wandering;personality traits;test-retest reliability
fpsyg.2016.00469,0.6972318339100346,403,578,"Potentially Traumatic Events, Posttraumatic Stress Disorder, and Depression among Adults in Puerto Rico",posttraumatic stress disorder;trauma;depression;Puerto Rico;resilience
fpsyg.2014.00488,0.6951672862453532,374,538,Development and necessary norms of reasoning,development;reasoning;logic;norms;communication;epistemology
fpsyg.2014.01533,0.6938775510204082,408,588,SMART-ER: a Situation Model of Anticipated Response consequences in Tactical decisions in skill acquisition Extended and Revised,embodied cognition;sport;topdown process;bottomup process;skill acquisition
fpsyg.2016.00161,0.6923076923076923,387,559,Looking for Creativity: Where Do We Look When We Look for New Ideas?,creativity;imagination;eye movements;blink rate;attention;insight problem solving
fpsyg.2015.00538,0.6915077989601387,399,577,Origin of music and embodied cognition,music origin;cognitive dissonance;musical emotions;embodied cognition;hierarchy of the mind;abstract thoughts;knowledge instinct
fpsyg.2015.01660,0.6909722222222222,398,576,Embodied cognition and circular causality: on the role of constitutive autonomy in the reciprocal coupling of perception and action,embodied cognition;autonomy;agency;circular causality;homeostasis;allostasis
fpsyg.2014.00577,0.6898395721925134,387,561,Objects of consciousness,consciousness;quantum theory;Markov chains;combination problem;geometric algebra
fpsyg.2011.00113,0.6888111888111889,394,572,Can You Hear Me Now? Musical Training Shapes Functional Brain Networks for Selective Auditory Attention and Hearing Speech in Noise,attention;cortical variability;auditory-evoked potentials;music;musicians;speech in noise;prefrontal cortex;language
fpsyg.2012.00571,0.6881918819188192,373,542,Social Working Memory: Neurocognitive Networks and Directions for Future Research,mentalizing;working memory;default mode network;social neuroscience;social cognitive affective neuroscience
