article id,fp ratio,fp count,support,title,original keywords
fpsyg.2015.01973,0.8873626373626373,323,364,A Biofunctional Perspective on Learning Environments,biofunctional understanding;learning environments;learning sciences;principles of learning;embodied cognition
fpsyg.2011.00366,0.8862973760932945,304,343,Yoga Lessons for Consciousness Research: A Paralimbic Network Balancing Brain Resource Allocation,consciousness;attention;reward;pleasure;cingulate cortex;orbitofrontal cortex;precuneus;paralimbic network
fpsyg.2014.00896,0.882183908045977,307,348,"Darwin's neuroscientist: Gerald M. Edelman, 1929 2014",consciousness;neural Darwinism;gamma globulin;reentry;selection
fpsyg.2014.00834,0.8817891373801917,276,313,Embodied niche construction in the hominin lineage: semiotic structure and sustained attention in human embodied cognition,embodied cognition;niche construction;hominin adaptation;co-evolution;iconic narrative;semiotics;bipedalism
fpsyg.2012.00457,0.8809523809523809,296,336,Reading the World through the Skin and Ears: A New Perspective on Sensory Substitution,sensory substitution;perception;plasticity;reading;dual-route models
fpsyg.2013.00827,0.8710601719197708,304,349,Motivation in psychocardiological rehabilitation,motivation;cardiological rehabilitation;stroke rehabilitation;psychocardiology;cardiac psichology
fpsyg.2015.00841,0.8676470588235294,295,340,The image of mind in the language of children with autism,autism;language;grammar;reference;deixis;pronouns;communication
fpsyg.2015.00483,0.8672566371681416,294,339,The embodied dynamics of perceptual causality: a slippery slope?,causality;friction;embodied cognition;event perception;prediction
fpsyg.2014.00234,0.8670694864048338,287,331,Corrigendum: Cognitive training with casual video games: points to consider,attention;working memory;reasoning;fluid intelligence;video games;cognitive training;casual games;transfer of training
fpsyg.2015.00218,0.8656716417910447,290,335,"Primary process emotion, identity, and culture: cultural identification's roots in basic motivation",culture;emotion;attachment;motivation;cultural symbols;identity;meaning;security
fpsyg.2015.00025,0.8647058823529412,294,340,The measurement of consciousness: assuming completeness of first-person report significantly restricts scope and reliability of theory-discrimination,measurement;correlates;consciousness;causal closure;first-person report
fpsyg.2013.00176,0.8583815028901735,297,346,Creativity as action: findings from five creative domains,creativity;action;art;design;science;scriptwriting;music
fpsyg.2013.00440,0.851963746223565,282,331,The role of locomotion in psychological development,action;brain;cognition;crawling;locomotion;infancy;psychological development
fpsyg.2014.01426,0.8473520249221184,272,321,Rethinking the senses and their interactions: the case for sensory pluralism,perception;multisensory processing;sense organs;pluralism in modeling;thermoreception
fpsyg.2011.00395,0.8439306358381503,292,346,An Interoceptive Predictive Coding Model of Conscious Presence,presence;consciousness;depersonalization disorder;agency;interoception;insular cortex;virtual reality;predictive coding
fpsyg.2015.01637,0.8429003021148036,279,331,Moral judgment as information processing: an integrative review,moral judgment;blame;mental states;intuition;reasoning;emotion;information processing
fpsyg.2013.00485,0.8410404624277457,291,346,Wandering tales: evolutionary origins of mental time travel and language,default mode network;evolution;gesture;hippocampus;language;mental time travel;mind wandering;Pleistocene
fpsyg.2014.00867,0.8378378378378378,279,333,From computers to cultivation: reconceptualizing evolutionary psychology,evolutionary psychology;cognition;cognitive integration;modules;extended mind
fpsyg.2015.00915,0.8377581120943953,284,339,Patanjali and neuroscientific research on meditation,Patanjali;meditation;brain processes;consciousness;resting state;contrastive method in fMRI;functional brain networks;dynamical systems
fpsyg.2014.01414,0.8344155844155844,257,308,Synesthesia: an introduction,synaesthesia/synesthesia;multisensory;sensory substitution;perception;mirror-touch;grapheme-color synaesthesia;lexical-gustatory synaesthesia;cross-modal correspondence
fpsyg.2014.01245,0.834319526627219,282,338,The bright side of boredom,boredom;emotion;frustration;restlessness;weariness
fpsyg.2012.00471,0.8333333333333334,260,312,Faces in Context: A Review and Systematization of Contextual Influences on Affective Face Processing,facial expression;face perception;emotion;context;basic emotion
fpsyg.2015.01112,0.8328690807799443,299,359,Commentary Reinstatement of long-term memory following erasure of its behavioral and synaptic expression in Aplysia ,long-term memory;learning;synaptic plasticity;Hebbian learning;connectionism;representationalism;cognitive science;neuroscience
fpsyg.2014.00223,0.832807570977918,264,317,"Consciousness: a neural capacity for objectivity, especially pronounced in humans",consciousness;human evolution;vulnerability;intelligence;conscience;esthetic experience;tool making;mindfulness
fpsyg.2013.00572,0.8323529411764706,283,340,Do informal musical activities shape auditory skill development in preschool-age children?,music;brain development;event-related potential;training;auditory perception;informal musical activities
fpsyg.2015.01502,0.8319088319088319,292,351,"Walking indoors, walking outdoors: an fMRI study",walking;fMRI;mirror neuron system;space coding;rehabilitation
fpsyg.2013.00931,0.8292011019283747,301,363,The myth of cognitive agency: subpersonal thinking as a cyclically recurring loss of mental autonomy,consciousness;self-consciousness;cognitive phenomenology;mental autonomy;subpersonal processes;mind wandering;meditation;epistemic agency
fpsyg.2013.00252,0.8288288288288288,276,333,The Calcium Wave Model of the Perception-Action Cycle: Evidence from Semantic Relevance in Memory Experiments,learning;memory;consciousness;perception;action;repetition;relevance
fpsyg.2012.00581,0.8275862068965517,264,319,Binding Success and Failure: Evidence for the Spontaneous Integration of Perceptual Features and Object Evaluations,feature binding;affective binding;object file;event integration;emotion
fpsyg.2014.01155,0.8258426966292135,294,356,Metacognition and action: a new pathway to understanding social and cognitive aspects of expertise in sport,metacognition;expertise;cognition;motor cognition;social cognition;cognitive neuroscience;sport;sport psychology
fpsyg.2016.00167,0.8211920529801324,248,302,Effects on Inter-Personal Memory of Dancing in Time with Others,music and dance;interpersonal entrainment;person perception;social bonding;silent disco;memory
fpsyg.2016.00002,0.8172323759791122,313,383,Songs for the Ego: Theorizing Musical Self-Enhancement,music and affectivity;self-enhancement;self-esteem;music;music and social cognition;music and emotion
fpsyg.2016.00111,0.8141592920353983,276,339,Infants Understanding of Object-Directed Action: An Interdisciplinary Synthesis,infant goal attribution;mirror neurons;object cognition;social cognition;action prediction
fpsyg.2015.00032,0.8121387283236994,281,346,Integrating emotional valence and semantics in the human ventral stream: a hodological account,ventral stream;emotion;semantic processing;anatomo-functional connectivity;brain electrostimulation mapping;subcortical pathways
fpsyg.2015.00079,0.8119402985074626,272,335,Toward a general psychological model of tension and suspense,tension;suspense;emotion;prediction;music;film;literature
fpsyg.2013.00558,0.8111111111111111,292,360,Why are there different types of synesthete?,individual differences;visual imagery;synaesthesia;synesthesia;projector;associator
fpsyg.2013.00590,0.8108108108108109,270,333,The inevitable contrast: Conscious vs. unconscious processes in action control,action;consciousness;unconscious processing;voluntary action;perception-and-action
fpsyg.2014.00648,0.8106508875739645,274,338,Timing and time perception: A selective review and commentary on recent reviews,time perception;attention;animals;humans;commentary
fpsyg.2012.00303,0.8088737201365188,237,293,From Emotions to Consciousness A Neuro-Phenomenal and Neuro-Relational Approach,consciousness;emotion;emotional feeling;insula;JamesLange theory
fpsyg.2016.00449,0.8066298342541437,292,362,Corrigendum: The Application of Timing in Therapy of Children and Adults with Language Disorders,temporal information processing;language;cognitive functions;aphasia;specific language disorder
fpsyg.2011.00019,0.8064516129032258,275,341,The Nature of Consciousness in the Visually Deprived Brain,vision;blindness;consciousness;qualia;cross-modal plasticity;supramodality;rewiring
fpsyg.2015.00716,0.7946428571428571,267,336,Bringing history back to culture: on the missing diachronic component in the research on culture and cognition,culture;cognition;causality;diachronic analysis;automated text analysis
fpsyg.2014.00845,0.7939560439560439,289,364,Proximity and gaze influences facial temperature: a thermal infrared imaging study,gaze;interpersonal distance;thermal imaging;autonomic nervous system;emotion regulation
fpsyg.2013.00637,0.7905604719764012,268,339,"Dreaming, waking conscious experience, and the resting brain: report of subjective experience as a tool in the cognitive neurosciences",sleep;consciousness;dreaming;mentation;memory;cognitive neuroscience;default network
fpsyg.2013.00501,0.7891373801916933,247,313,"The efference cascade, consciousness, and its self: naturalizing the first person pivot of action control",action control;attention;consciousness;egocentric space;first person;pulvinar;self;superior colliculus
fpsyg.2015.00426,0.7797619047619048,262,336,Intranasal adminsitration of oxytocin in postnatal depression: implications for psychodynamic psychotherapy from a randomized double-blind pilot study,postnatal depression;psychoanalytic therapy;oxytocin;emotion regulation;double-blind method
fpsyg.2016.00829,0.7699386503067485,251,326,An Eye on Animacy and Intention,eye-gaze;intention;animacy;infancy;social cognition
fpsyg.2016.00622,0.7619047619047619,272,357,Plant Studies May Lead Us to Rethink the Concept of Behavior,behavior;operative definition;developmental plasticity;development;physiology;movement
fpsyg.2015.00664,0.7597765363128491,272,358,Metaphor in psychosis: on the possible convergence of Lacanian theory and neuro-scientific research,schizophrenia;psychoanalysis;right hemisphere;psychosis;symbolization;metaphor;concretism;Lacan
fpsyg.2011.00015,0.7530487804878049,247,328,Manipulating Objects and Telling Words: A Study on Concrete and Abstract Words Acquisition,categorization;concepts;embodied cognition;grounded cognition;language grounding;language acquisition
fpsyg.2013.00602,0.7529411764705882,256,340,Adaptive control of human action: the role of outcome representations and reward signals,goal-directed action;motivation;adaptive control;outcome representation;reward signal
fpsyg.2013.00304,0.75,255,340,Conscious Experience and Episodic Memory: Hippocampus at the Crossroads,consciousness;default-mode network;emotional feelings;episodic memory;hallucinations;mental imagery;schizophrenia; oscillations
fpsyg.2013.00511,0.7492447129909365,248,331,The psychological functions of music listening,music;functions of music;self-awareness;social relatedness;arousal regulation;mood regulation
fpsyg.2016.00835,0.746875,239,320,Dance Movements Enhance Song Learning in Deaf Children with Cochlear Implants,auditory-motor learning;multimodal learning;music;dance;deafness;cochlear implants;children
fpsyg.2014.00189,0.7455089820359282,249,334,"Predictive codes of interoception, emotion, and the self",interoception;emotion;selfhood;predictive coding;anterior insular cortex
fpsyg.2015.01183,0.74375,238,320,A new perspective on word order preferences: the availability of a lexicon triggers the use of SVO word order,language;linguistics;gestures;cognitive resources;word order;grammar;lexicon
fpsyg.2014.01508,0.7404129793510325,251,339,A framework for using magic to study the mind,attention;cognition;magic;methodology;neuroscience;visual perception;wonder
fpsyg.2015.01355,0.7267080745341615,234,322,Brain asymmetry in the white matter making and globularity,brain asymmetry;lateralization;skull;globularity;corpus callosum;white matter;brain rhythms;language
fpsyg.2014.00470,0.7261538461538461,236,325,Designing a better brain: insights from experts and savants,autism;brain;cognitive illusion;creativity;Einstellung effect;expertise;perception;savants
fpsyg.2014.01407,0.7218934911242604,244,338,For your eyes only: effect of confederate s eye level on reach-to-grasp action,perception;motor action;social intention;eye level;kinematics
fpsyg.2013.00894,0.7217391304347827,249,345,Understanding egorrhea from cultural-clinical psychology,egorrhea symptoms;cognitive model;taijin-kyofusho;schizophrenia;social anxiety disorder;culture
fpsyg.2012.00613,0.7215568862275449,241,334,Issues and Perspectives in Meditation Research: In Search for a Definition,meditation;definition;neural correlates;consciousness;contemplative practice
fpsyg.2016.00899,0.7180851063829787,270,376,Language for Winning Hearts and Minds: Verb Aspect in U.S. Presidential Campaign Speeches for Engaging Emotion,language;emotion;embodied cognition;rhetoric;syntax;alignment
fpsyg.2016.00656,0.7168674698795181,238,332,The Central Governor Model of Exercise Regulation Teaches Us Precious Little about the Nature of Mental Fatigue and Self-Control Failure,Self-control;motivation;exercise physiology;central governor model;ego depletion
fpsyg.2016.01035,0.713091922005571,256,359,Editorial: Linguistic Influences on Mathematics,language;numerical cognition;psychology of arithmetic;verbal counting systems;cross-linguistic research
fpsyg.2014.00029,0.7100591715976331,240,338,Sameness and the self: philosophical and psychological considerations,identity of self;memory;personal diachronicity;self;temporal continuity
fpsyg.2016.00436,0.7093023255813954,244,344,Biofunctional Understanding and Judgment of Size,embodied cognition;biofunctional understanding;action;affordances;size judgments
fpsyg.2015.01031,0.7070422535211267,251,355,Manipulation gesture effect in visual and auditory presentations: the link between tools in perceptual and motor tasks,embodied cognition;gesture;visual and auditory presentation;perceptual task;motor task;situated cognition
fpsyg.2015.00304,0.7037037037037037,228,324,The self in conflict: actors and agency in the mediated sequential Simon task,cognitive control;conflict adaptation;feature integration;mediated interaction;episodic retrieval
fpsyg.2012.00482,0.7037037037037037,209,297,Effects of Empathic Paraphrasing Extrinsic Emotion Regulation in Social Conflict,emotion regulation;empathy;social conflict resolution;paraphrasing;client-centered-therapy
fpsyg.2014.01145,0.7034700315457413,223,317,Creativity and schizophrenia spectrum disorders across the arts and sciences,mental illness;creativity;madness;schizophrenia;schizotypy;personality;schizophrenia-spectrum disorders
fpsyg.2013.00055,0.7017045454545454,247,352,"Cultural regulation of emotion: individual, relational, and structural sources",emotion regulation;culture;relationships;appraisal;situation selection;structural affordances;cultural differences
fpsyg.2016.00920,0.6941176470588235,236,340,A Heavy Heart: The Association between Weight and Emotional Words,weight perception;emotional words;embodied cognition;conceptual metaphor theory;abstract concepts
fpsyg.2015.00086,0.6898550724637681,238,345,Stages in the psychological resolution of schizophrenia,schizophrenia;recovery;psychoanalytic psychotherapy;motivation;PPCC model
fpsyg.2013.00909,0.6876971608832808,218,317,Alexithymia and fibromyalgia: clinical evidence,fibromyalgia;alexithymia;emotional dysregulation;depression;anxiety
fpsyg.2016.00626,0.684887459807074,213,311,"Competition between Cognitive Control and Encapsulated, Unconscious Inferences: Are Aha-Experiences Special?",mind wandering;mindfulness;consciousness;unconscious inference;aha experience
fpsyg.2014.01143,0.6813186813186813,248,364,Lateralization and cognitive systems,handedness;executive function;laterality;lateralization;hemispheric asymmetry;brain;language;brain structure
fpsyg.2013.00658,0.6797583081570997,225,331,Predicting individual differences in decision-making process from signature movement styles: an illustrative study of leaders,decision-making;individual differences;hypothetical scenarios;observational methods;movement pattern analysis
fpsyg.2015.00767,0.6764705882352942,230,340,"Editorial: Theories of visual attention linking cognition, neuropsychology, and neurophysiology",neural;visual;attention;computational;model
fpsyg.2013.00766,0.6763005780346821,234,346,"Learning autonomy in two or three steps: linking open-ended development, authority, and agency to motivation",motivation;agency;autonomy;open-ended development;co-creation;authority;complexity;lateralization
fpsyg.2015.01763,0.6754098360655738,206,305,Music in Research and Rehabilitation of Disorders of Consciousness: Psychological and Neurophysiological Foundations,consciousness;DoC;music;rehabilitation;psychology;neurophysiology
fpsyg.2015.00066,0.6686390532544378,226,338,Embodied intersubjective engagement in mother infant tactile communication: a cross-cultural study of Japanese and Scottish mother infant behaviors during infant pick-up,embodied intersubjectivity;cultural learning;development;Japan and Scotland;motherinfant relations;motor control;anticipation;peri-personal space
fpsyg.2013.00596,0.6666666666666666,214,321,What does music express? Basic emotions and beyond,music;emotion;expression;communication;categories;dimensions
fpsyg.2012.00496,0.6666666666666666,220,330,Emotion Regulation and Emotion Work: Two Sides of the Same Coin?,emotion regulation;emotion work;deep acting;feeling rules;emotion norms
fpsyg.2014.00879,0.6606606606606606,220,333,Putting the Joy in joint attention: affective-gestural synchrony by parents who point for their babies,pointing;smiling;embodied cognition;intersubjectivity;affective -gestural synchrony
fpsyg.2015.01175,0.6567656765676567,199,303,Individual differences in reading social intentions from motor deviants,perception;action;social cognition;intention;observation;kinematics
fpsyg.2014.00873,0.6554878048780488,215,328,Applied olfactory cognition,applied olfaction;cognition;everyday life;expertise;health and disease
fpsyg.2013.00950,0.6534954407294833,215,329,Building a functional multiple intelligences theory to advance educational neuroscience,functional multiple intelligences;fMI;multiple intelligences;learning;education;cognitive inhibition;educational neuroscience
fpsyg.2014.00822,0.6482558139534884,223,344,"The emergence of human prosociality: aligning with others through feelings, concerns, and norms",other-regarding concerns;empathy;normativity;altruism;evolution of prosociality;children;great apes
fpsyg.2014.00661,0.6474164133738601,213,329,Individuality in music performance: introduction to the research topic,music performance;individuality;individual differences;piano performance;vocal emotions
fpsyg.2014.00479,0.6463768115942029,223,345,Predicted causality in decision making: the role of culture,dynamic decision making;problem solving;predictability;motivation;time;predicted causality;cross-cultural
fpsyg.2015.00977,0.6412429378531074,227,354,"Music and trauma: the relationship between music, personality, and coping style",trauma;music therapy;arts therapies;coping style;individual differences
fpsyg.2015.00852,0.6398809523809523,215,336,"What exactly is Universal Grammar, and has anyone seen it?",Universal Grammar;language universals;poverty of the stimulus;convergence;individual differences;language acquisition;construction grammar;linguistic nativism
fpsyg.2015.00281,0.6377708978328174,206,323,Children s looking preference for biological motion may be related to an affinity for mathematical chaos,eye tracking;cross recurrence quantification analysis;sensorimotor;perception;complex systems
fpsyg.2011.00394,0.6363636363636364,203,319,Mechanisms and Representations of Language-Mediated Visual Attention,language;attention;vision;memory;eye movements
fpsyg.2015.00046,0.6355421686746988,211,332,Category learning in a dynamic world,dynamic systems;categorization;context;learning;cognitive development
fpsyg.2015.00314,0.6345029239766082,217,342,Is comfort food really good for the soul? A replication of Troisi and Gabriel's (2011) Study 2,replication;comfort food;loneliness;embodied cognition
fpsyg.2015.00220,0.6326530612244898,217,343,Integrating body movement into attractiveness research,attractiveness;body movement;dance;perception;personality;strength
fpsyg.2012.00151,0.6253687315634219,212,339,Perceptions as Hypotheses: Saccades as Experiments,free energy;active inference;visual search;surprise;salience;exploration;Bayesian inference;perception
fpsyg.2014.01201,0.6190476190476191,208,336,Action and familiarity effects on self and other expert musicians Laban effort-shape analyses of expressive bodily behaviors in instrumental music performance: a case study approach,music performance;bodily action;embodied cognition;Laban effort-shape analysis;expression
fpsyg.2014.01131,0.6181818181818182,204,330,"Storytelling, behavior planning, and language evolution in context",behavior generation;evolution;experiences;gestures;language;miming;mirror neurons;storytelling
fpsyg.2013.01016,0.6171428571428571,216,350,"Change my body, change my mind: the effects of illusory ownership of an outgroup hand on implicit attitudes toward that outgroup",rubber hand illusion;skin color;Prejudice;multisensory processing;social cognition;Implicit Association Test
fpsyg.2014.00502,0.6158536585365854,202,328,Is crying a self-soothing behavior?,emotion regulation;self-soothing;social-soothing;mood management;crying
fpsyg.2015.01097,0.6151515151515151,203,330,Working memory training: from metaphors to models,working memory;training;task analysis;intellectual disabilities;transfer effects;standardized academic achievement outcomes;school outcomes
fpsyg.2014.01269,0.6132930513595166,203,331,The intersection between Descriptivism and Meliorism in reasoning research: further proposals in support of soft normativism ,rationality paradox;normativism;radical relativism;descriptivism;soft normativism;reflective equilibrium;individual differences;reasoning
fpsyg.2015.00906,0.6107784431137725,204,334,"When music flows . State and trait in musical performance, composition and listening: a systematic review",flow experience;music;state flow;trait flow;dispositional flow;systematic review;PRISMA
fpsyg.2013.00337,0.6106442577030813,218,357,Grammatical aspect and temporal distance in motion descriptions,embodied cognition;mouse-tracking;grammatical aspect;motion verbs
fpsyg.2012.00385,0.6039325842696629,215,356,Neurological Evidence Linguistic Processes Precede Perceptual Simulation in Conceptual Processing,embodied cognition;symbolic cognition;symbol interdependency;perceptual simulation;language processing;EEG
fpsyg.2013.00678,0.5994318181818182,211,352,A scientific approach to silent consciousness,consciousness;attention;voluntary control;global workspace theory;cortex
fpsyg.2015.01872,0.5988857938718662,215,359,Editorial: Improving Bayesian Reasoning: What Works and Why?,Bayesian reasoning;belief revision;risk communication;subjective probability;human judgment;individual differences;probabilistic judgment
fpsyg.2016.00483,0.59375,209,352,Overcoming Disembodiment: The Effect of Movement Therapy on Negative Symptoms in Schizophrenia A Multicenter Randomized Controlled Trial,schizophrenia;negative symptoms;embodiment/disembodiment;Dance Movement Therapy (DMT);Body Psychotherapy (BPT);randomized controlled trial;multiple imputation
fpsyg.2014.00237,0.5913978494623656,220,372,Structural qualia: a solution to the hard problem of consciousness,philosophy of mind;qualia;consciousness;the hard problem;structuralism
fpsyg.2014.01381,0.5903614457831325,196,332,Attentional cueing in numerical cognition,attention;number line;SNARC effect;visual perception;response selection
fpsyg.2014.01517,0.5872093023255814,202,344,Toward psychiatry as a human science of mind. The case of depressive disorders in DSM-5,depression;DSM;reductionism;normativity;diagnosis;bereavement;constructivism;naturalism
fpsyg.2016.00765,0.5854341736694678,209,357,Emotion and Value in the Evaluation of Medical Decision-Making Capacity: A Narrative Review of Arguments,competence;decision-making capacity;emotion;value;self-determination;informed consent;review
fpsyg.2016.00410,0.5824175824175825,212,364,Infant Hand Preference and the Development of Cognitive Abilities,hand preference;infants;embodied cognition;cognitive development
fpsyg.2015.00232,0.5813953488372093,200,344,The activity view of inner speech,inner speech;format view;activity view;consciousness;unsymbolized thinking;phonological representation;action prediction
fpsyg.2014.01160,0.5771428571428572,202,350,Mutual influences of pain and emotional face processing,pain;emotion;facial expression;ERPs;perception-action
fpsyg.2014.00908,0.5736196319018405,187,326,Extended evolutionary psychology: the importance of transgenerational developmental plasticity,extended inheritance;parental effects;developmental niche;developmental plasticity;embodied cognition;extended cognition;extended evolutionary synthesis
fpsyg.2011.00393,0.5627009646302251,175,311,"Music, Neuroscience, and the Psychology of Well-Being: A Pr cis",music;neuroscience;well-being;positive emotions;relationships;flow;achievement;meaning
fpsyg.2014.00518,0.5562913907284768,168,302,Impulsive action: emotional impulses and their control,action readiness;appraisal;control precedence;emotional impulses;impulse control;multiple emotions;impulsive action;motivation
fpsyg.2014.01162,0.5546218487394958,198,357,"Neuroimaging and psychophysiological investigation of the link between anxiety, enhanced affective reactivity and interoception in people with joint hypermobility",anxiety;functional magnetic resonance imaging (fMRI);interoception;emotion;joint hypermobility;psychology
fpsyg.2013.00548,0.5542857142857143,194,350,Psychotherapy and brain plasticity,plasticity;psychotherapy;functional magnetic resonance imaging;multivoxel pattern analysis;emotion;consciousness
fpsyg.2014.00608,0.553763440860215,206,372,Emotional intelligence predicts individual differences in proneness for flow among musicians: the role of control and distributed attention,flow;music;emotional intelligence;control;hierarchical control;distributed attention;positive emotions
fpsyg.2015.01435,0.5529411764705883,188,340,Learning from history: the need for a synthetic approach to human cognition,theory;research;attention;analytical modeling;synthetic
fpsyg.2016.00843,0.5481049562682215,188,343,Exercising for the Pleasure and for the Pain of It: The Implications of Different Forms of Hedonistic Thinking in Theories of Physical Activity Behavior,hedonism;hedonic theory;pleasure-pain principle;emotion regulation;affect;exercise behavior;persuasion;emotional reasons for action
fpsyg.2015.02047,0.5398230088495575,183,339,Book Review: Memory: A History,memory;history of philosophy;history of psychology;theoretical psychology;collective memory
fpsyg.2015.01102,0.5396825396825397,170,315,Promoting the use of personally relevant stimuli for investigating patients with disorders of consciousness,disorders of consciousness;music;autobiographical memory;self-processing;internal and external networks;vegetative state;minimally conscious state;coma
fpsyg.2014.00032,0.5357142857142857,180,336,Food for love: the role of food offering in empathic emotion regulation,food offering;interpersonal processes;emotion regulation;empathic concern;eating
fpsyg.2014.01006,0.5340909090909091,188,352,"Mystery in experimental psychology, how to measure aesthetic emotions?",aesthetic emotions;beautiful;cognitive dissonance;prosody;music;mind;mathematical models;experimental measures
fpsyg.2015.01071,0.5287009063444109,175,331,"Auditory verbal hallucinations in schizophrenia and post-traumatic stress disorder: common phenomenology, common cause, common interventions?",abuse;dissociation;hallucinations;hearing voices;memory;PTSD;psychosis;traumatology
fpsyg.2016.00300,0.5278514588859416,199,377,"Listening to the Shepard-Risset Glissando: the Relationship between Emotional Response, Disruption of Equilibrium, and Personality",music;emotion;personality;auditory illusions;Shepard-Risset glissando;equilibrium
fpsyg.2015.00971,0.5263157894736842,180,342,The linguistics of schizophrenia: thought disturbance as language pathology across positive symptoms,schizophrenia;language;thought;formal thought disorder;hallucinations;delusions;self-disturbance
fpsyg.2014.00812,0.5197368421052632,158,304,The development of sensorimotor influences in the audiovisual speech domain: some critical questions,speech perception;speech production;sensorimotor systems;infants;children
fpsyg.2015.00584,0.5141065830721003,164,319,Definitely maybe: can unconscious processes perform the same functions as conscious processes?,consciousness;social psychology;cognitive psychology;visual perception;continuous flash suppression
fpsyg.2013.00987,0.5102040816326531,175,343,"Volitional components of consciousness vary across wakefulness, dreaming and lucid dreaming",lucid;dreaming;sleep;volition;consciousness;metacognition
fpsyg.2015.00500,0.5079365079365079,160,315,The attention schema theory: a mechanistic account of subjective awareness,consciousness;awareness;attention;control theory;attention schema;body schema;biased competition
fpsyg.2016.00099,0.5072463768115942,175,345,The Take Control Course: Conceptual Rationale for the Development of a Transdiagnostic Group for Common Mental Health Problems,transdiagnostic;group intervention;anxiety;depression;primary care;control theory
fpsyg.2013.00474,0.5070821529745042,179,353,Sleep and dreaming are for important matters,sleep;dreaming;emotion;memory;learning;reward system;creativity
fpsyg.2013.00713,0.5062893081761006,161,318,Art and science: how musical training shapes the brain,neural plasticity;musical training;talent;cognition;brain
fpsyg.2012.00547,0.5058139534883721,174,344,Training of Manual Actions Improves Language Understanding of Semantically Related Action Sentences,embodied cognition;conceptual-semantics;language understanding;sensory-motor system;action training
fpsyg.2012.00340,0.5030120481927711,167,332,"A Transformative Subfield in Rehabilitation Science at the Nexus of New Technologies, Aging, and Disability",aging;disability;technology;eHealth;rehabilitation;chronic care model;quality of life;interactive media
fpsyg.2015.00012,0.5,161,322,Spatial biases during mental arithmetic: evidence from eye movements on a blank screen,mental arithmetic;eye movements;mental number line;operational momentum;embodied cognition;grounded cognition
fpsyg.2013.00763,0.4942528735632184,172,348,Synesthesia: a colorful word with a touching sound?,synesthesia;sensation;perception;imagery;memory
fpsyg.2013.00451,0.4889589905362776,155,317,How Mean is the Mean?,mean;average;variability;noise;distributional analyses;cognition
fpsyg.2011.00211,0.4827586206896552,168,348,Implicit Memory in Music and Language,language;music;implicit memory;artificial grammar learning
fpsyg.2014.00880,0.4818181818181818,159,330,Attention and working memory: two basic mechanisms for constructing temporal experiences,mental time travel;language;thought;attention;working memory;duration;past;future
fpsyg.2015.00419,0.4779874213836478,152,318,The not-always-uniquely-predictive power of an evolutionary approach to understanding our not-so-computational nature,evolutionary psychology;cognition;cognitive integration;modules;extended mind
fpsyg.2016.00876,0.4659090909090909,164,352,Editorial: Overlap of Neural Systems for Processing Language and Music,musical training;language;speech;music;auditory perception;neural plasticity;development;neural overlap
fpsyg.2011.00246,0.46273291925465837,149,322,There is no Such Thing as Attention,attention;Bayes;reification
fpsyg.2015.01204,0.4606413994169096,158,343,A unified 3D default space consciousness model combining neurological and physiological processes that underlie conscious experience,consciousness;3D default space;sensory memory space;global workspace theory;integrated information theory;thalamus;corticothalamic feedback loops;meditation
fpsyg.2016.00916,0.45786516853932585,163,356,Is Accessing of Words Affected by Affective Valence Only? A Discrete Emotion View on the Emotional Congruency Effect,affective valence;discrete emotion;prototypical emotion;congruency effect;embodied cognition
fpsyg.2013.00347,0.453416149068323,146,322,The brain basis of musicophilia: evidence from frontotemporal lobar degeneration,music;musicophilia;craving;frontotemporal dementia;degeneration
fpsyg.2013.00803,0.4498567335243553,157,349,Space and time in the child's mind: metaphoric or ATOMic?,conceptual metaphor;ATOM;space;time;children
fpsyg.2016.01047,0.44242424242424244,146,330,Working Memory in Deaf Children Is Explained by the Developmental Ease of Language Understanding (D-ELU) Model,deaf;sign language;working memory;language experience;vocabulary;cognition;imitation;representation
fpsyg.2012.00597,0.4420731707317073,145,328,Why Try (Not) to Cry: Intra- and Inter-Personal Motives for Crying Regulation,crying;emotion regulation;inter-personal motives for regulation;intra-personal motives for regulation;emotion regulation strategies
fpsyg.2014.01571,0.44166666666666665,159,360,Maladaptive autonomic regulation in PTSD accelerates physiological aging,PTSD;aging;polyvagal theory;chronic stress;autonomic nervous system
fpsyg.2012.00327,0.4408284023668639,149,338,Music and Early Language Acquisition,music;language;language acquisition;childhood development;musical development;music cognition;definition of music;emergent modularity
fpsyg.2014.00488,0.4367816091954023,152,348,Development and necessary norms of reasoning,development;reasoning;logic;norms;communication;epistemology
fpsyg.2011.00147,0.43630573248407645,137,314,The Recognition Heuristic: A Review of Theory and Tests,heuristics;ecological rationality;memory;recognition heuristic;decision strategy
fpsyg.2015.00602,0.43613707165109034,140,321,"Novel mechanisms, treatments, and outcome measures in childhood sleep",sleep;pediatric cognition;learning;memory;outcome measure;sleep treatments
fpsyg.2016.00751,0.43492063492063493,137,315,Arguments from Developmental Order,development;developmental order;inference to the best explanation;philosophy of science;argumentation;conditional reasoning;theories of concepts;developmental psychology
fpsyg.2015.00005,0.43490304709141275,157,361,Still wanted the mechanisms of consciousness!,consciousness;NCC;perception;state of consciousness;TMS;multivariate pattern analysis
fpsyg.2012.00099,0.43258426966292135,154,356,Gesture s Neural Language,gesture;language;brain;meaning;action understanding;fMRI
