article id,fp ratio,fp count,support,title,original keywords
fpsyg.2016.00876,0.009900990099009901,4,404,Editorial: Overlap of Neural Systems for Processing Language and Music,musical training;language;speech;music;auditory perception;neural plasticity;development;neural overlap
fpsyg.2013.00958,0.009852216748768473,4,406,Attention capture by abrupt onsets: re-visiting the priority tag model,FINST;attention;attention capture;abrupt onsets;priority tag
fpsyg.2015.00321,0.00936768149882904,4,427,Control over the strength of connections between modules: a double dissociation between stimulus format and task revealed by Granger causality mapping in fMRI,task set;fMRI;Granger causality;reading;parity;numerical cognition;rostromedial frontal cortex
fpsyg.2014.00326,0.009174311926605505,4,436,Development of neural mechanisms of conflict and error processing during childhood: implications for self-regulation,executive attention;error processing;conflict resolution;self-regulation;development
fpsyg.2014.00227,0.008064516129032258,3,372,Age-related trends of inhibitory control in Stroop-like big small task in 3 to 12-year-old children and young adults,inhibition;executive function;cognitive control;daynight task;Stroop
"fpsyg.2014.00960
",0.00804289544235925,3,373,Reading performance is predicted by more than phonological processing,children;phonological awareness;rapid automatized naming (RAN);phonological memory;working memory;attention control;reading;word recognition
fpsyg.2015.01671,0.0078125,3,384,Distractor onset but not preparation time affects the frequency of task confusions in task switching,errors;task switching;task preparation;cognitive control;error detection
fpsyg.2015.00978,0.007772020725388601,3,386,Can you hear my age? Influences of speech rate and speech spontaneity on estimation of speaker age,age estimation;speech perception;speech rate;cognitive speech processing;speech spontaneity
fpsyg.2016.00044,0.007751937984496124,3,387,Temporal Attention as a Scaffold for Language Development,language development;infancy;attention;temporal orienting;statistical learning;rule learning;morphosyntactic development;word segmentation
fpsyg.2015.01328,0.007731958762886598,3,388,Framing effects reveal discrete lexical-semantic and sublexical procedures in reading: an fMRI study,reading;fMRI;list-manipulation paradigm;dual-route model;lexical-semantic procedure;sublexical procedure;multi-voxel pattern analysis (MVPA)
fpsyg.2015.00684,0.007731958762886598,3,388,Cognitive aging and hearing acuity: modeling spoken language comprehension,speech recognition;working memory;inhibition;sentence comprehension;ELU model
fpsyg.2015.01635,0.007614213197969543,3,394,Visual processing in reading disorders and attention-deficit/hyperactivity disorder and its contribution to basic reading ability,dyslexia;reading disability;reading disorder;ADHD;children;basic reading;visual processing;visual short-term memory
fpsyg.2013.00360,0.007481296758104738,3,401,In pursuit of off-task thought: mind wandering-performance trade-offs while reading aloud and color naming,attention;mind wandering;reading;stroop;performance
fpsyg.2014.00469,0.007281553398058253,3,412,The union of narrative and executive function: different but complementary,executive function;narrative;attention;inhibition;preschool children
fpsyg.2012.00054,0.007194244604316547,3,417,Linguistically Modulated Perception and Cognition: The Label-Feedback Hypothesis,language and thought;perception;categorization;labels;top-down effects;linguistic relativity;Whorf
fpsyg.2014.00410,0.007125890736342043,3,421,Eye movements during listening reveal spontaneous grammatical processing,language;eye movements;linguistic theory;embodied cognition;perceptual simulation
fpsyg.2015.00778,0.006944444444444444,3,432,Relatively effortless listening promotes understanding and recall of medical instructions in older adults,memory;hearing loss;aging;auditory processing;comprehension
fpsyg.2016.00449,0.006896551724137931,3,435,Corrigendum: The Application of Timing in Therapy of Children and Adults with Language Disorders,temporal information processing;language;cognitive functions;aphasia;specific language disorder
fpsyg.2015.01631,0.005390835579514825,2,371,Language may indeed influence thought,consciousness;culture;discourse;language;relativity;thought;Whorf
fpsyg.2015.01552,0.005305039787798408,2,377,Poor readers' retrieval mechanism: efficient access is not dependent on reading skill,memory retrieval;sentence processing;speed-accuracy trade-off;reading comprehension;individual differences
fpsyg.2011.00104,0.005277044854881266,2,379,Perisylvian Functional Connectivity during Processing of Sentential Negation,language;negation;semantic;fMRI;functional connectivity
fpsyg.2015.00182,0.005235602094240838,2,382,Spontaneous strategy use in children with autism spectrum disorder: the roles of metamemory and language skills,memory;rehearsal;language;strategy;autism;metamemory;ASD
fpsyg.2015.01718,0.005221932114882507,2,383,Studying Musical and Linguistic Prediction in Comparable Ways: The Melodic Cloze Probability Method,music;language;prediction;music cognition;melodic expectation;cloze probability
fpsyg.2013.00345,0.005221932114882507,2,383,"Valence, arousal, and task effects in emotional prosody processing",P200;LPC;ERPs;arousal;task demands;emotion;prosody
fpsyg.2014.00916,0.005208333333333333,2,384,Near-infrared spectroscopy: recent advances in infant speech perception and language acquisition research,language learning;language developmental;speech perception;brain specialization for language;near-infrared spectroscopy;developmental cognitive neuroscience
fpsyg.2016.00497,0.005154639175257732,2,388,Neuropsychological Assessment of a New Computerized Cognitive Task that Was Developed to Train Several Cognitive Functions Simultaneously,cognitive training method;multiple functions;working memory;daily activity;human;neuropsychological test batteries
fpsyg.2012.00070,0.005141388174807198,2,389,Are the Products of Statistical Learning Abstract or Stimulus-Specific?,speech perception;representation;generalization;segmentation;acoustics;statistical learning
fpsyg.2015.01668,0.005141388174807198,2,389,The modality-switch effect: visually and aurally presented prime sentences activate our senses,modality-switch effect;property verification;priming paradigm;embodiment;grounded theories of concepts
fpsyg.2015.02029,0.005141388174807198,2,389,Children s Recall of Words Spoken in Their First and Second Language: Effects of Signal-to-Noise Ratio and Reverberation Time,children;speech perception;reverberation time;signal-to-noise ratio;second-language;classroom acoustics
fpsyg.2015.01099,0.005128205128205128,2,390,Cognitive strategy interventions improve word problem solving and working memory in children with math disabilities,math disabilities;strategy training;working memory;cognitive strategies;problem solving
fpsyg.2016.00301,0.005128205128205128,2,390,Effects of Hearing Loss and Cognitive Load on Speech Recognition with Competing Talkers,speech recognition;competing talkers;attention;working memory;age-related hearing loss
fpsyg.2015.00228,0.005089058524173028,2,393,Up or down? Reading direction influences vertical counting direction in the horizontal plane a cross-cultural comparison,mental number line;grounded cognition;SNARC;spatialnumerical association;children;physical world account
fpsyg.2014.01000,0.005076142131979695,2,394,Development of control of attention from different perspectives,development;attention control;distraction;task-irrelevant;children;involuntary attention
fpsyg.2014.00818,0.005076142131979695,2,394,A fan effect in anaphor processing: effects of multiple distractors,comprehension;memory;fan effect;reading;anaphor resolution;antecedent;distractor
fpsyg.2014.00187,0.005050505050505051,2,396,Connectionism coming of age: legacy and future challenges,recurrent networks;interactive processing;probabilistic cognition;computational modeling;language acquisition;language processing;speech perception;computational linguistics
fpsyg.2014.00111,0.005050505050505051,2,396,Age-related changes in attentional control across adolescence: how does this impact emotion regulation capacities?,adolescence;anxiety;attention;cognitive development;face processing;emotional expressions;emotion regulation
fpsyg.2011.00009,0.005012531328320802,2,399,Competition for Cognitive Resources During Rapid Serial Processing: Changes Across Childhood,attention;development;children;rapid serial visual processing;attentional blink
fpsyg.2015.00146,0.004975124378109453,2,402,The impact of motivation and teachers autonomy support on children s executive functions,motivation;autonomy;self-regulation;executive functions;school
fpsyg.2013.00181,0.0049382716049382715,2,405,Two Sides of Meaning: The Scalp-Recorded N400 Reflects Distinct Contributions from the Cerebral Hemispheres,event-related potentials;N400;language;hemispheric asymmetry;hemispheric cooperation;sentential constraint;predictability;hierarchical linear modeling
fpsyg.2015.01088,0.0049261083743842365,2,406,Determinants of judgment and decision making quality: the interplay between information processing style and situational factors,biases;decision making competence;dual-process theory;individual differences;information processing style;intuitive;rational;transitivity
fpsyg.2015.00528,0.004889975550122249,2,409,Inner speech deficits in people with aphasia,inner speech;aphasia;subvocalization;rhyming;attention;executive function;stroke
fpsyg.2014.00355,0.0048543689320388345,2,412,Effect of handedness on the occurrence of semantic N400 priming effect in 18- and 24-month-old children,semantic priming;ERPs;N400;handedness;vocabulary;children
fpsyg.2013.00203,0.004830917874396135,2,414,Accentuate the Positive: Semantic Access in English Compounds,morphological processing;semantics;emotion;valence;lexical decision
fpsyg.2016.01047,0.0045871559633027525,2,436,Working Memory in Deaf Children Is Explained by the Developmental Ease of Language Understanding (D-ELU) Model,deaf;sign language;working memory;language experience;vocabulary;cognition;imitation;representation
fpsyg.2011.00153,0.0028169014084507044,1,355,"The Influence of Concentrative Meditation Training on the Development of Attention Networks during Early Adolescence
",meditation;development;attention;conflict monitoring;conflict adaptation
fpsyg.2016.00791,0.0027548209366391185,1,363,Perception of Filtered Speech by Children with Developmental Dyslexia and Children with Specific Language Impairments,temporal modulation;speech perception;phonology;dyslexia;SLI
fpsyg.2016.01010,0.0027472527472527475,1,364,Is Moving More Memorable than Proving? Effects of Embodiment and Imagined Enactment on Verb Memory,simulation;embodiment;verb meaning;memory;semantic richness
fpsyg.2015.01962,0.0027397260273972603,1,365,Prosodic Structure as a Parallel to Musical Structure,musical structure;prosody;prosodic structure;music perception;speech perception
fpsyg.2014.01042,0.0027397260273972603,1,365,"Even with time, conflict adaptation is not made of expectancies",conflict adaptation;stroop task;expectancies;congruency sequence effect;cognitive control;reactive control
fpsyg.2014.01207,0.00273224043715847,1,366,The Gratton effect remains after controlling for contingencies and stimulus repetitions,conflict monitoring;cognitive control;cognitive control mechanisms;Stroop effect;conflict adaptation;Gratton effect;feature binding
fpsyg.2015.00987,0.002717391304347826,1,368,Keeping track of who said what: Performance on a modified auditory n-back task with young and older adults,hearing;speech perception;effort;working memory;aging
fpsyg.2013.00403,0.0027100271002710027,1,369,Scalar implicatures: working memory and a comparison with only,scalar implicatures;grammar;pragmatics;working memory;language processing
fpsyg.2016.00042,0.0026954177897574125,1,371,"Mathematics Anxiety, Working Memory, and Mathematics Performance in Secondary-School Children",mathematics anxiety;short-term memory;working memory;inhibitory control
fpsyg.2011.00257,0.002688172043010753,1,372,Aging and Executive Functioning: A Training Study on Focus-Switching,focus-switching;trainability;age effects;maintenance;switching;working memory
fpsyg.2011.00345,0.0026595744680851063,1,376,The Shape of the Vocabulary Predicts the Shape of the Bias,word learning;categorization;individual differences
fpsyg.2012.00523,0.002652519893899204,1,377,Spatiotemporal Dynamics of Argument Retrieval and Reordering: An fMRI and EEG Study on Sentence Processing,working memory;syntax;inferior frontal gyrus;inferior parietal cortex;argumentverb dependency;source localization;dipole time course
fpsyg.2014.00719,0.002638522427440633,1,379,The development of contour processing: evidence from physiology and psychophysics,contour detection;closure;horizontal connections;development;visual development
fpsyg.2012.00385,0.002631578947368421,1,380,Neurological Evidence Linguistic Processes Precede Perceptual Simulation in Conceptual Processing,embodied cognition;symbolic cognition;symbol interdependency;perceptual simulation;language processing;EEG
fpsyg.2015.01935,0.002617801047120419,1,382,"Approach and Withdrawal Tendencies during Written Word Processing: Effects of Task, Emotional Valence, and Emotional Arousal",approach;withdrawal;valence;arousal;emotion;words;polarity effects
fpsyg.2014.00540,0.0026041666666666665,1,384,Contingencies and attentional capture: the importance of matching stimulus informativeness in the item-specific proportion congruent task,conflict adaptation;attention;contingency learning;attentional capture;proportion congruent;ISPC;informativeness;Stroop
fpsyg.2016.00005,0.0025974025974025974,1,385,Effects of Divided Attention at Retrieval on Conceptual Implicit Memory,divided attention;implicit memory;retrieval;repetition priming;memory;long-term;attention
fpsyg.2011.00032,0.0025906735751295338,1,386,Neural Mechanisms of Anaphoric Reference Revealed by fMRI,language;pronoun;syntax;semantics;memory;unification;MUC;fMRI
fpsyg.2015.00852,0.0025906735751295338,1,386,"What exactly is Universal Grammar, and has anyone seen it?",Universal Grammar;language universals;poverty of the stimulus;convergence;individual differences;language acquisition;construction grammar;linguistic nativism
fpsyg.2014.01374,0.002583979328165375,1,387,Modeling individual differences in text reading fluency: a different pattern of predictors for typically developing and dyslexic readers,reading;individual differences;dyslexia;suppression effect;RAN;vocal reaction times
fpsyg.2014.01347,0.002577319587628866,1,388,The role of visual awareness for conflict adaptation in the masked priming task: comparing block-wise adaptation with trial-by-trial adaptation,cognitive control;subliminal priming;conflict adaptation;proportion congruency;contingency learning
fpsyg.2013.00586,0.002570694087403599,1,389,"Effects of early language, speech, and cognition on later reading: a mediation analysis",mediation;cognition;language;speech;reading;comprehension;preschool;vocabulary
fpsyg.2016.00895,0.0025575447570332483,1,391,Does the Component Processes Task Assess Text-Based Inferences Important for Reading Comprehension? A Path Analysis in Primary School Children,component processes task;text-based inferences;reading comprehension;assessment;children;working memory
fpsyg.2013.00676,0.0025575447570332483,1,391,A computational model to investigate assumptions in the headturn preference procedure,headturn preference procedure;language acquisition;segmentation;attention;speech processing
fpsyg.2014.01286,0.0025380710659898475,1,394,Why call bodily sense making languaging ?,primary intersubjectivity;sense making;languaging;affectivity;language
fpsyg.2016.00916,0.0025380710659898475,1,394,Is Accessing of Words Affected by Affective Valence Only? A Discrete Emotion View on the Emotional Congruency Effect,affective valence;discrete emotion;prototypical emotion;congruency effect;embodied cognition
fpsyg.2016.00107,0.002506265664160401,1,399,"Imitation, Sign Language Skill and the Developmental Ease of Language Understanding (D-ELU) Model",imitation;sign language;manual gesture;representation;development
fpsyg.2011.00124,0.002506265664160401,1,399,The Effect of a Music Program on Phonological Awareness in Preschoolers,music;music program;music training;music and language;sound category learning;phonological awareness;phonological skills;preschoolers
fpsyg.2016.00578,0.0025,1,400,Mindful Reading: Mindfulness Meditation Helps Keep Readers with Dyslexia and ADHD on the Lexical Track,dyslexia;ADHD;MBSR;mindfulness meditation;attention;lexical route;surface dyslexia
fpsyg.2016.00257,0.0024875621890547263,1,402,The Influence of Content Meaningfulness on Eye Movements across Tasks: Evidence from Scene Viewing and Reading,eye movements;cognitive control;meaning;reading;scene perception;eye tracking;eye movement control
fpsyg.2013.00847,0.0024875621890547263,1,402,Operational momentum effect in children with and without developmental dyscalculia,developmental dyscalculia;operational momentum;children;learning disability;numerical cognition;mental number line;symbolic calculation;attention
fpsyg.2015.00876,0.002457002457002457,1,407,Effects of word-evoked object size on covert numerosity estimations,numerosity estimation;digitword expression;numerical cognition;embodied cognition
fpsyg.2014.00383,0.0024509803921568627,1,408,Reactive control processes contributing to residual switch cost and mixing cost across the adult lifespan,cognitive control;aging;lifespan;ERP;evidence accumulation models
fpsyg.2015.01183,0.0024449877750611247,1,409,A new perspective on word order preferences: the availability of a lexicon triggers the use of SVO word order,language;linguistics;gestures;cognitive resources;word order;grammar;lexicon
fpsyg.2016.00241,0.0024449877750611247,1,409," Syntactic Perturbation During Production Activates the Right IFG, but not Broca s Area or the ATL",syntax;sentence processing;language;fMRI;inferior frontal gyrus;Brocas area;ATL;production
fpsyg.2015.00260,0.0024390243902439024,1,410,"The relationship between deferred imitation, associative memory, and communication in 14-months-old children. Behavioral and electrophysiological indices",deferred imitation;infant;memory;event-related potentials;associative memory;communication
fpsyg.2014.00675,0.0024271844660194173,1,412,"Development of magnitude processing in children with developmental dyscalculia: space, time, and number",developmental dyscalculia;number processing;approximate number system;ATOM;time estimation;development
fpsyg.2013.00695,0.0024154589371980675,1,414,Do you see what I hear? Vantage point preference and visual dominance in a time-space synaesthete,synaesthesia;spatial-cueing;spatial perception;attention;mental vantage points;orienting;reification
fpsyg.2014.01555,0.0024154589371980675,1,414,Effects of reducing the number of candidate tasks in voluntary task switching,cognitive control;task switching;Cueing;executive functions;preparation
fpsyg.2014.01209,0.002386634844868735,1,419,Neural networks involved in learning lexical-semantic and syntactic information in a second language,word learning;syntactic learning;fMRI;plasticity;second language
fpsyg.2013.00272,0.002386634844868735,1,419,Action-Sentence Compatibility: The Role of Action Effects and Timing,action-sentence compatibility;language comprehension;motor simulation;action simulation;embodiment
fpsyg.2016.00436,0.002369668246445498,1,422,Biofunctional Understanding and Judgment of Size,embodied cognition;biofunctional understanding;action;affordances;size judgments
fpsyg.2012.00552,0.002320185614849188,1,431,When the Ignored Gets Bound: Sequential Effects in the Flanker Task,flanker task;cognitive control;conflict monitoring;sequential dependencies;associative learning;episodic binding
fpsyg.2016.00517,0.0023148148148148147,1,432,Three Factors Are Critical in Order to Synthesize Intelligible Noise-Vocoded Japanese Speech,speech perception;noise-vocoded speech;factor analysis;principal component analysis;critical band
